Time (Sec);S100;S0;S1;S10;S11;S12;S13;S2;S3;S4;S5;S6;S7;S8;S9;
29.19999999999993;100.0;99.97014479999952;99.98529999999951;99.98529999999951;99.95498959999952;99.98529999999951;99.95498959999952;99.98529999999951;99.97014479999952;99.98529999999951;99.95498959999952;99.98529999999951;99.98529999999951;99.98529999999951;99.98529999999951;
29.399999999999928;100.0;99.97004479999951;99.98519999999951;99.98519999999951;99.95488959999952;99.98519999999951;99.95488959999952;99.98519999999951;99.97004479999951;99.98519999999951;99.95488959999952;99.98519999999951;99.98519999999951;99.98519999999951;99.98519999999951;
29.599999999999927;100.0;99.96994479999951;99.9850999999995;99.9850999999995;99.95478959999951;99.9850999999995;99.95478959999951;99.9850999999995;99.96994479999951;99.9850999999995;99.95478959999951;99.9850999999995;99.9850999999995;99.9850999999995;99.9850999999995;
29.799999999999926;100.0;99.9698447999995;99.9849999999995;99.9849999999995;99.95468959999951;99.9849999999995;99.95468959999951;99.9849999999995;99.9698447999995;99.9849999999995;99.95468959999951;99.9849999999995;99.9849999999995;99.9849999999995;99.9849999999995;
29.999999999999925;100.0;99.9697447999995;99.9848999999995;99.9848999999995;99.95458959999951;99.9848999999995;99.95458959999951;99.9848999999995;99.9697447999995;99.9848999999995;99.95458959999951;99.9848999999995;99.9848999999995;99.9848999999995;99.9848999999995;
29.999999999999925;100.0;99.9697447999995;99.9848999999995;99.9848999999995;99.95458959999951;99.9848999999995;99.95458959999951;99.9848999999995;99.9697447999995;99.9848999999995;99.95458959999951;99.9848999999995;99.9848999999995;99.9848999999995;99.9848999999995;
30.199999999999925;100.0;99.9696447999995;99.9847999999995;99.9847999999995;99.9544895999995;99.9847999999995;99.9544895999995;99.9847999999995;99.9696447999995;99.9847999999995;99.9544895999995;99.9847999999995;99.9847999999995;99.9847999999995;99.9847999999995;
30.399999999999924;100.0;99.9695447999995;99.98469999999949;99.98469999999949;99.9543895999995;99.98469999999949;99.9543895999995;99.98469999999949;99.9695447999995;99.98469999999949;99.9543895999995;99.98469999999949;99.98469999999949;99.98469999999949;99.98469999999949;
30.599999999999923;100.0;99.9694447999995;99.98459999999949;99.98459999999949;99.9542895999995;99.98459999999949;99.9542895999995;99.98459999999949;99.9694447999995;99.98459999999949;99.9542895999995;99.98459999999949;99.98459999999949;99.98459999999949;99.98459999999949;
30.799999999999923;100.0;99.96934479999949;99.98449999999949;99.98449999999949;99.9541895999995;99.98449999999949;99.9541895999995;99.98449999999949;99.96934479999949;99.98449999999949;99.9541895999995;99.98449999999949;99.98449999999949;99.98449999999949;99.98449999999949;
30.999999999999922;100.0;99.96924479999949;99.98439999999948;99.98439999999948;99.95408959999949;99.98439999999948;99.95408959999949;99.98439999999948;99.96924479999949;99.98439999999948;99.95408959999949;99.98439999999948;99.98439999999948;99.98439999999948;99.98439999999948;
30.999999999999922;100.0;99.96924479999949;99.98439999999948;99.98439999999948;99.95408959999949;99.98439999999948;99.95408959999949;99.98439999999948;99.96924479999949;99.98439999999948;99.95408959999949;99.98439999999948;99.98439999999948;99.98439999999948;99.98439999999948;
31.19999999999992;100.0;99.96914479999948;99.98429999999948;99.98429999999948;99.95398959999949;99.98429999999948;99.95398959999949;99.98429999999948;99.96914479999948;99.98429999999948;99.95398959999949;99.98429999999948;99.98429999999948;99.98429999999948;99.98429999999948;
31.39999999999992;100.0;99.96904479999948;99.98419999999948;99.98419999999948;99.95388959999948;99.98419999999948;99.95388959999948;99.98419999999948;99.96904479999948;99.98419999999948;99.95388959999948;99.98419999999948;99.98419999999948;99.98419999999948;99.98419999999948;
31.59999999999992;100.0;99.96894479999948;99.98409999999947;99.98409999999947;99.95378959999948;99.98409999999947;99.95378959999948;99.98409999999947;99.96894479999948;99.98409999999947;99.95378959999948;99.98409999999947;99.98409999999947;99.98409999999947;99.98409999999947;
31.79999999999992;100.0;99.96884479999947;99.98399999999947;99.98399999999947;99.95368959999948;99.98399999999947;99.95368959999948;99.98399999999947;99.96884479999947;99.98399999999947;99.95368959999948;99.98399999999947;99.98399999999947;99.98399999999947;99.98399999999947;
31.99999999999992;100.0;99.96874479999947;99.98389999999947;99.98389999999947;99.95358959999948;99.98389999999947;99.95358959999948;99.98389999999947;99.96874479999947;99.98389999999947;99.95358959999948;99.98389999999947;99.98389999999947;99.98389999999947;99.98389999999947;
31.99999999999992;100.0;99.96874479999947;99.98389999999947;99.98389999999947;99.95358959999948;99.98389999999947;99.95358959999948;99.98389999999947;99.96874479999947;99.98389999999947;99.95358959999948;99.98389999999947;99.98389999999947;99.98389999999947;99.98389999999947;
32.19999999999992;100.0;99.96864479999947;99.98379999999946;99.98379999999946;99.95348959999947;99.98379999999946;99.95348959999947;99.98379999999946;99.96864479999947;99.98379999999946;99.95348959999947;99.98379999999946;99.98379999999946;99.98379999999946;99.98379999999946;
32.39999999999992;100.0;99.96854479999946;99.98369999999946;99.98369999999946;99.95338959999947;99.98369999999946;99.95338959999947;99.98369999999946;99.96854479999946;99.98369999999946;99.95338959999947;99.98369999999946;99.98369999999946;99.98369999999946;99.98369999999946;
32.59999999999992;100.0;99.96844479999946;99.98359999999946;99.98359999999946;99.95328959999947;99.98359999999946;99.95328959999947;99.98359999999946;99.96844479999946;99.98359999999946;99.95328959999947;99.98359999999946;99.98359999999946;99.98359999999946;99.98359999999946;
32.799999999999926;100.0;99.96834479999946;99.98349999999945;99.98349999999945;99.95318959999946;99.98349999999945;99.95318959999946;99.98349999999945;99.96834479999946;99.98349999999945;99.95318959999946;99.98349999999945;99.98349999999945;99.98349999999945;99.98349999999945;
32.99999999999993;100.0;99.96824479999945;99.98339999999945;99.98339999999945;99.95308959999946;99.98339999999945;99.95308959999946;99.98339999999945;99.96824479999945;99.98339999999945;99.95308959999946;99.98339999999945;99.98339999999945;99.98339999999945;99.98339999999945;
32.99999999999993;100.0;99.96824479999945;99.98339999999945;99.98339999999945;99.95308959999946;99.98339999999945;99.95308959999946;99.98339999999945;99.96824479999945;99.98339999999945;99.95308959999946;99.98339999999945;99.98339999999945;99.98339999999945;99.98339999999945;
33.19999999999993;100.0;99.96814479999945;99.98329999999945;99.98329999999945;99.95298959999946;99.98329999999945;99.95298959999946;99.98329999999945;99.96814479999945;99.98329999999945;99.95298959999946;99.98329999999945;99.98329999999945;99.98329999999945;99.98329999999945;
33.399999999999935;100.0;99.96804479999945;99.98319999999944;99.98319999999944;99.95288959999945;99.98319999999944;99.95288959999945;99.98319999999944;99.96804479999945;99.98319999999944;99.95288959999945;99.98319999999944;99.98319999999944;99.98319999999944;99.98319999999944;
33.59999999999994;100.0;99.96794479999944;99.98309999999944;99.98309999999944;99.95278959999945;99.98309999999944;99.95278959999945;99.98309999999944;99.96794479999944;99.98309999999944;99.95278959999945;99.98309999999944;99.98309999999944;99.98309999999944;99.98309999999944;
33.79999999999994;100.0;99.96784479999944;99.98299999999944;99.98299999999944;99.95268959999945;99.98299999999944;99.95268959999945;99.98299999999944;99.96784479999944;99.98299999999944;99.95268959999945;99.98299999999944;99.98299999999944;99.98299999999944;99.98299999999944;
33.99999999999994;100.0;99.96774479999944;99.98289999999943;99.98289999999943;99.95258959999944;99.98289999999943;99.95258959999944;99.98289999999943;99.96774479999944;99.98289999999943;99.95258959999944;99.98289999999943;99.98289999999943;99.98289999999943;99.98289999999943;
33.99999999999994;100.0;99.96774479999944;99.98289999999943;99.98289999999943;99.95258959999944;99.98289999999943;99.95258959999944;99.98289999999943;99.96774479999944;99.98289999999943;99.95258959999944;99.98289999999943;99.98289999999943;99.98289999999943;99.98289999999943;
34.199999999999946;100.0;99.96764479999943;99.98279999999943;99.98279999999943;99.95248959999944;99.98279999999943;99.95248959999944;99.98279999999943;99.96764479999943;99.98279999999943;99.95248959999944;99.98279999999943;99.98279999999943;99.98279999999943;99.98279999999943;
